no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
71,"In 2016 #CDC Acknowledged that \Nasal Spray\"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used…""",FALSE,3,NA,2/26/19 18:25,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA
72,February is peak flu season: Things you need to know - @commdiginews @JacquieKubin…,FALSE,1,NA,2/26/19 17:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AYHFamilycare,1,FALSE,FALSE,NA,NA
73,I would rather the #fluvaccine over tamiflu hands down.,FALSE,1,NA,2/26/19 14:10,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Babydok123,0,FALSE,FALSE,NA,NA
74,The flu has caused as many as 18 million illnesses so far this year. It’s important to protect your family from th…,FALSE,0,NA,2/26/19 12:46,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ChildrenMedET,0,FALSE,FALSE,NA,NA
75,"@hairyouhaveit #FluVaccine is even more important for kids like your grandson! Even if he still gets the flu, and s…",FALSE,11,hairyouhaveit,2/26/19 11:25,TRUE,1.10E+18,1.10E+18,802970713,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",greenhousemd,0,FALSE,FALSE,NA,NA
76,Have you had your #FluVaccine ? They are being given until the end of March so if you’re eligible give us a call an…,FALSE,1,NA,2/26/19 10:42,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MedicalShanti,1,FALSE,FALSE,NA,NA
77,@DLoesch Yea my better half came down with type A flu has had a fever of 100+ for 3 days now. It’s a nasty bugger s…,FALSE,2,DLoesch,2/26/19 10:04,TRUE,1.10E+18,1.10E+18,7702542,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ChrisLucard,0,FALSE,FALSE,NA,NA
1,Is the Flu Vaccine Really ‘Working Well’ This Year? #fluvaccine,FALSE,1,NA,3/7/19 2:41,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",greendailynews,0,FALSE,FALSE,NA,NA
2,Add this to the numerous reasons to get your #fluvaccine #EvidenceBased @AlexMMTri @fady_mikhael,FALSE,5,NA,3/6/19 20:08,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KIDneysMD,0,FALSE,FALSE,NA,NA
3,"BREAKING: FDA Sued as CDC Recommends Untested, Unlicensed Flu Vaccine for Pregnant Women #vaccines #vaxx #anti-vacc…",FALSE,0,NA,3/6/19 19:41,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",unioctopus,0,FALSE,FALSE,NA,NA
4,Order your flu vaccines now for this Autumn Tell us now approx how many vaccines you think you'll need to guarante…,FALSE,0,NA,3/6/19 19:05,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",allhealthmatt,0,FALSE,FALSE,NA,NA
5,Back to the GP tomorrow after week of treatment for acute bronchitis &amp; two weeks in bed. Never again will I miss ha…,FALSE,2,NA,3/6/19 18:40,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",ARiddeough,0,FALSE,FALSE,NA,NA
6,Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times? #STUDY: Increased Risk of Noninflue…,FALSE,11,NA,3/6/19 17:47,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,7,FALSE,FALSE,NA,NA
7,"Don’t spread the #flu, don’t get the flu! Cover your mouth and nose with a tissue when coughing or sneezing and don…",FALSE,1,NA,3/6/19 16:44,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",MOH_TT,3,FALSE,FALSE,NA,NA
8,"Spring may be less than a month away, but flu season can last until April or May. Luckily there are many preventati…",FALSE,0,NA,3/6/19 16:30,TRUE,NA,1.10E+18,NA,"<a href=\http://app.sendblur.com\"" rel=\""nofollow\"">Social Media Publisher App </a>""",AHPVaccines,0,FALSE,FALSE,NA,NA
9,The #fluvaccine is a waste of time and dangerous too:,FALSE,0,NA,3/6/19 15:32,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",housegal49,0,FALSE,FALSE,NA,NA
10,Flu vax is made to order each year. Help us make sure we have enough for your employees. Tell us now approx how ma…,FALSE,0,NA,3/6/19 4:03,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",allhealthmatt,0,FALSE,FALSE,NA,NA
11,@kuriousmind93 @picphysicians @delbigtree @OR4MedFreedom @RandPaul @Bill_Zedler #VaccinesAreSafe —safer than contra…,FALSE,0,kuriousmind93,3/6/19 1:47,TRUE,1.10E+18,1.10E+18,9.58E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drfixus,0,FALSE,FALSE,NA,NA
12,"@RandPaul just made dangerous and unethical statements in a #HealthCommittee hearing. Comparing the #FluVaccine, wh…",FALSE,0,RandPaul,3/5/19 20:11,TRUE,NA,1.10E+18,216881337,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Sing4Elohim,0,FALSE,FALSE,NA,NA
13,"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation So you, a pro vaccine advocate, will agree that c…",FALSE,0,autism_vaccine,3/5/19 19:48,TRUE,1.10E+18,1.10E+18,1.10E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA
14,"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation Oh, I forgot to mention that the MMR vaccine was…",FALSE,5,CoercedTaxSlave,3/5/19 19:42,TRUE,1.10E+18,1.10E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,7,FALSE,FALSE,NA,NA
15,Fight #flu with #FluVaccine to stay #healthy. #VaccinesWork,FALSE,4,NA,3/5/19 16:11,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DBlumbergPedsID,2,FALSE,FALSE,NA,NA
16,"Have you had your #fluvaccine? @CDCFlu estimates that approximately 26,700 people have died from #flu this season.…",FALSE,5,NA,3/5/19 15:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CCDD_HSPH,3,FALSE,FALSE,NA,NA
17,‘tis the [flu] season! I’ve been seeing lots of children hospitalized with influenza virus... not to late for YOU t…,FALSE,7,NA,3/5/19 15:41,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MdSitler,0,FALSE,FALSE,NA,NA
18,"Spring is approaching quickly, but that doesn't mean the seasonal #flu is done for the year. In fact, cases of the…",FALSE,4,NA,3/5/19 15:02,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Pharm4Me,1,FALSE,FALSE,NA,NA
19,"We'd like to say a huge thanks to the 3,800 @BTHFT staff who became #flufighters this winter by having the #flu jab…",FALSE,15,NA,3/5/19 14:19,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BTHFT,2,FALSE,FALSE,NA,NA
20,"Flu activity has increased in the US, which means it’s a great idea to get your flu shot if you haven’t already! Th…",FALSE,1,NA,3/5/19 13:25,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",HealthyCollier,1,FALSE,FALSE,NA,NA
21,Thinking of having a flu vaccine #FluVaccine #flu #health #EastMidsHeadsUp,FALSE,3,NA,3/5/19 9:29,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",TickHr,1,FALSE,FALSE,NA,NA
22,Vaccination talk is funny... So you mean to tell me that by me NOT having the flu virus injected in me that people…,FALSE,2,NA,3/5/19 2:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",VeezyFNB,0,FALSE,FALSE,NA,NA
23,At the stage where I’m eating saltine crackers and chasing them with sprite. #FluVaccine,FALSE,7,NA,3/5/19 1:49,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Thee_JackWalsh,0,FALSE,FALSE,NA,NA
24,The real drug pushers aren’t in jail. They work at the CDC. @CDCFlu: #NewsFlash: The #FluVaccine is ineffective &amp; t…,FALSE,0,NA,3/5/19 1:34,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",totallynudefood,0,FALSE,FALSE,NA,NA
25,Flu shots are basically a crap shoot and free on every corner. Tamiflu actually works and is $114 without insurance…,FALSE,0,NA,3/4/19 23:04,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DKump11,0,FALSE,FALSE,NA,NA
26,Are you avoiding getting the #FluShot because you’ve heard the vaccine can be dangerous and cause side effects? Her…,FALSE,3,NA,3/4/19 22:56,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",bcbssc,1,FALSE,FALSE,NA,NA
27,1️⃣Take time to get a #fluvaccine. 2️⃣Take everyday preventive actions to help reduce the spread of germs. 3️⃣If y…,FALSE,0,NA,3/4/19 22:21,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",NMCInspires,0,FALSE,FALSE,NA,NA
28,"CDC estimates that as many as 26,700 people have died from #flu this season, as of Feb. 23. Protect yourself and yo…",FALSE,26,NA,3/4/19 21:00,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,28,FALSE,FALSE,NA,NA
29,"Nurse Warns of \Biogenics [Biologics]\"" &amp; Forced #Flu Shots Happening in US Hospitals""",FALSE,0,NA,3/4/19 20:20,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,1,FALSE,FALSE,NA,NA
30,"Flu vax is made to order each year. Once it's gone, it's gone! Help us make sure we have enough for your employees…",FALSE,0,NA,3/4/19 19:04,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",allhealthmatt,0,FALSE,FALSE,NA,NA
31,@sindivanzyl @clivesimpkins I can't believe it's already time for this year's #FluVaccine. It feels like yesterday…,FALSE,1,sindivanzyl,3/4/19 18:51,TRUE,1.10E+18,1.10E+18,257612058,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MarianneValen20,0,FALSE,FALSE,NA,NA
32,"@sindivanzyl My question about the #FluVaccine is that, is the Vaccine addictive or not?",FALSE,0,sindivanzyl,3/4/19 18:49,FALSE,1.10E+18,1.10E+18,257612058,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SMASH_OP,0,FALSE,FALSE,NA,NA
33,#fluvaccine is now trending in #Johannesburg,FALSE,1,NA,3/4/19 18:42,FALSE,NA,1.10E+18,NA,"<a href=\http://trendsmap.com/\"" rel=\""nofollow\"">Trendsmap Alerting</a>""",TrendsJoBurg,1,FALSE,FALSE,NA,NA
34,Yet to get your #FluVaccine? CDC: 49 states see widespread flu activity vaccines DO NOT…,FALSE,2,drpsagar,3/4/19 17:22,TRUE,1.10E+18,1.10E+18,7.90E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",drpsagar,0,FALSE,FALSE,NA,NA
35,I'm getting a #FluVaccine this year. Parents don't keep their sick kids home.. all the sneezing and coughing in my…,FALSE,1,NA,3/4/19 16:09,TRUE,NA,1.10E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",ms_ntlali,0,FALSE,FALSE,NA,NA
36,Another pharmacist advised against the #FluVaccine doc,FALSE,0,NA,3/4/19 15:57,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MkhululiAfrika,0,FALSE,FALSE,NA,NA
37,#FluVaccine 2017 We get a different vaccine each year to cover the specific year's strains Teensy weensy needle.…,FALSE,25,sindivanzyl,3/4/19 14:26,TRUE,1.10E+18,1.10E+18,257612058,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",sindivanzyl,10,FALSE,FALSE,NA,NA
38,It's time for you to get your #FluVaccine Most retail pharmacies with in-house clinics offer it Most medical aids…,FALSE,473,NA,3/4/19 14:14,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",sindivanzyl,249,FALSE,FALSE,NA,NA
39,Hurry! We need to order soon. Help us make sure we have enough for your employees... Tell us now approx how many v…,FALSE,1,NA,3/4/19 4:03,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",allhealthmatt,0,FALSE,FALSE,NA,NA
40,A reason to get your #fluvaccine this season!,FALSE,0,NA,3/3/19 20:37,FALSE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",MotherToBabyCA,0,FALSE,FALSE,NA,NA
41,#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiov…,FALSE,3,NA,3/3/19 20:22,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA
42,"Weekly number of positive #InfluenzaA virus samples, by subtype from sentinel surveillance and incidence of laborat…",FALSE,2,NA,3/3/19 13:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,1,FALSE,FALSE,NA,NA
44,@_atanas_ Researcher gets $3.86 million grant to develop universal #FluVaccine with microneedle patch…,FALSE,2,_atanas_,3/3/19 4:42,TRUE,1.10E+18,1.10E+18,2257558088,"<a href=\https://www.primal.com\"" rel=\""nofollow\"">Primal for Twitter</a>""",Primal_Digest,1,FALSE,FALSE,NA,NA
45,@Rfaamrullah #STUDY: #FluShot Induces 4.4-Fold INCREASE in Non-Flu Acute Respiratory Infections…,FALSE,1,ViraBurnayeva,3/2/19 16:30,TRUE,1.10E+18,1.10E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,1,FALSE,FALSE,NA,NA
46,@Rfaamrullah it's safer to NOT vaccinate against #Flu. There are alternatives for #FluVaccine that prevent flu more…,FALSE,1,Rfaamrullah,3/2/19 16:21,TRUE,1.10E+18,1.10E+18,9.41E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA
47,US Government Pays Out Millions to Victims Killed or Paralyzed by #FluShot those 89 ca…,FALSE,19,NA,3/2/19 14:53,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,12,FALSE,FALSE,NA,NA
48,"Novel #influenza A(H1N2) seasonal reassortant identified in a patient sample in #Sweden, January 2019…",FALSE,10,NA,3/2/19 13:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,13,FALSE,FALSE,NA,NA
49,"Slow start, but it's not over yet: 5 things to know about this year's #fluseason -",FALSE,0,NA,3/2/19 11:55,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RealtyNetworkG,0,FALSE,FALSE,NA,NA
50,"Ten big global challenges #technology could solve: None is easy, but all are incredibly important.…",FALSE,2,NA,3/2/19 8:53,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",sciencedisrupt,2,FALSE,FALSE,NA,NA
51,#STUDY: FLU #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,12,ViraBurnayeva,3/1/19 21:08,TRUE,1.10E+18,1.10E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,11,FALSE,FALSE,NA,NA
52,"Correct answer: Yes! Antivirals and antibiotics are different. Antibiotics fight against bacterial infections, whil…",FALSE,6,CDCFlu,3/1/19 20:40,TRUE,1.10E+18,1.10E+18,16616061,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CDCFlu,5,FALSE,FALSE,NA,NA
53,Targeting #fluvaccine: The Learning Health System program at @KPWaResearch looked at data from @kpwashington member…,FALSE,0,NA,3/1/19 18:05,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",KPWaResearch,0,FALSE,FALSE,NA,NA
54,The #flu can be serious for older adults. Getting the #fluvaccine is the best way to protect yourself from serious…,FALSE,0,NA,3/1/19 15:45,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",Aging_Research,0,FALSE,FALSE,NA,NA
55,"Number, subtype and percent positivity of specimens from #SevereAcuteRespiratoryInfection #surveillance by…",FALSE,3,NA,3/1/19 13:01,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,2,FALSE,FALSE,NA,NA
57,Co-circulation of #influenza A(H1N1)pdm09 and influenza A(H3N2) viruses in the World Health Organization (WHO) Euro…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,0,FALSE,FALSE,NA,NA
58,Vaccine providers can now pre-order the 2019 influenza vaccine. NSW Health's Influenza Vaccination Toolkit will be…,FALSE,2,NA,3/1/19 3:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",nbmphn,0,FALSE,FALSE,NA,NA
59,.@CDCgov’s #FluView shows us seasonal influenza activity reached a new high for 2018 – 2019 season. 41 children hav…,FALSE,6,NA,2/28/19 21:36,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HHS_ASH,6,FALSE,FALSE,NA,NA
60,Leadership in the CDC’s flu division are recommending that people still get a flu shot to prevent a late-season rus…,FALSE,0,NA,2/28/19 19:25,TRUE,NA,1.10E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",LeavittPartners,0,FALSE,FALSE,NA,NA
62,A new issue of #Eurosurveillance has been published: #PublicHealth #InfectiousDisease…,FALSE,0,NA,2/28/19 15:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,5,FALSE,FALSE,NA,NA
63,"Even if you did miss out on getting the #fluvaccine before November, it isn’t too late. You can still receive the v…",FALSE,0,NA,2/28/19 10:30,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",publichealthni,3,FALSE,FALSE,NA,NA
64,#STUDY: Flu #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,6,NA,2/28/19 8:15,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,11,FALSE,FALSE,NA,NA
66,"The #CommonCold and the #Flu can be tricky to tell apart. Both are caused by viruses and are contagious, but the fl…",FALSE,2,NA,2/27/19 18:02,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",bcbssc,2,FALSE,FALSE,NA,NA
67,The #HPS weekly report includes updates on: 🧒 Children’s #fluvaccine 87% effective against circulating strain 💉 WH…,FALSE,2,NA,2/27/19 15:48,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NHSNSS,2,FALSE,FALSE,NA,NA
68,Flu vaccine 'working better for children'. Read the article: #firza #firzagroup #fluvaccine,FALSE,1,NA,2/27/19 15:27,FALSE,NA,1.10E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",firzagroup,0,FALSE,FALSE,NA,NA
70,You'll Be Shocked at What the Flu Shot is Really Doing to You! #fluvaccine #flu…,FALSE,0,NA,2/27/19 7:08,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",ihealthtube,0,FALSE,FALSE,NA,NA
71,"In 2016 #CDC Acknowledged that \Nasal Spray\"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used…""",FALSE,3,NA,2/26/19 18:25,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA
72,February is peak flu season: Things you need to know - @commdiginews @JacquieKubin…,FALSE,1,NA,2/26/19 17:53,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AYHFamilycare,1,FALSE,FALSE,NA,NA
73,I would rather the #fluvaccine over tamiflu hands down.,FALSE,1,NA,2/26/19 14:10,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Babydok123,0,FALSE,FALSE,NA,NA
74,The flu has caused as many as 18 million illnesses so far this year. It’s important to protect your family from th…,FALSE,0,NA,2/26/19 12:46,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ChildrenMedET,0,FALSE,FALSE,NA,NA
75,"@hairyouhaveit #FluVaccine is even more important for kids like your grandson! Even if he still gets the flu, and s…",FALSE,11,hairyouhaveit,2/26/19 11:25,TRUE,1.10E+18,1.10E+18,802970713,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",greenhousemd,0,FALSE,FALSE,NA,NA
76,Have you had your #FluVaccine ? They are being given until the end of March so if you’re eligible give us a call an…,FALSE,1,NA,2/26/19 10:42,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MedicalShanti,1,FALSE,FALSE,NA,NA
2,#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiov…,FALSE,3,NA,3/3/19 20:22,TRUE,NA,1.1023E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA
3,"Weekly number of positive #InfluenzaA virus samples, by subtype from sentinel surveillance and incidence of laborat…",FALSE,2,NA,3/3/19 13:01,TRUE,NA,1.10219E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,1,FALSE,FALSE,NA,NA
4,Order your flu vaccines now for this Autumn Tell us now approx how many vaccines you think you'll need to guarante…,FALSE,0,NA,3/3/19 10:03,TRUE,NA,1.10215E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",allhealthmatt,0,FALSE,FALSE,NA,NA
5,@_atanas_ Researcher gets $3.86 million grant to develop universal #FluVaccine with microneedle patch…,FALSE,2,_atanas_,3/3/19 4:42,TRUE,1.10207E+18,1.10207E+18,2257558088,"<a href=\https://www.primal.com\"" rel=\""nofollow\"">Primal for Twitter</a>""",Primal_Digest,1,FALSE,FALSE,NA,NA
6,@Rfaamrullah #STUDY: #FluShot Induces 4.4-Fold INCREASE in Non-Flu Acute Respiratory Infections…,FALSE,1,ViraBurnayeva,3/2/19 16:30,TRUE,1.10188E+18,1.10188E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,1,FALSE,FALSE,NA,NA
7,@Rfaamrullah it's safer to NOT vaccinate against #Flu. There are alternatives for #FluVaccine that prevent flu more…,FALSE,1,Rfaamrullah,3/2/19 16:21,TRUE,1.10187E+18,1.10188E+18,9.41285E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA
8,US Government Pays Out Millions to Victims Killed or Paralyzed by #FluShot those 89 ca…,FALSE,19,NA,3/2/19 14:53,TRUE,NA,1.10186E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,12,FALSE,FALSE,NA,NA
9,"Novel #influenza A(H1N2) seasonal reassortant identified in a patient sample in #Sweden, January 2019…",FALSE,10,NA,3/2/19 13:00,TRUE,NA,1.10183E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,13,FALSE,FALSE,NA,NA
10,"Slow start, but it's not over yet: 5 things to know about this year's #fluseason -",FALSE,0,NA,3/2/19 11:55,TRUE,NA,1.10181E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RealtyNetworkG,0,FALSE,FALSE,NA,NA
11,"Ten big global challenges #technology could solve: None is easy, but all are incredibly important.…",FALSE,2,NA,3/2/19 8:53,TRUE,NA,1.10177E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",sciencedisrupt,2,FALSE,FALSE,NA,NA
1,"@RandPaul just made dangerous and unethical statements in a #HealthCommittee hearing. Comparing the #FluVaccine, wh…",FALSE,0,RandPaul,3/5/19 20:11,TRUE,NA,1.10303E+18,216881337,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Sing4Elohim,0,FALSE,FALSE,NA,NA
